File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
92a916f5-d162-4970-8a52-57b306f69f87	1ba27d0c-297c-4120-b103-376703ae55e5_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A4OY	TCGA-EB-A4OY-01A	Primary Tumor
47c64c15-6e18-4fb9-8845-cde86febc56c	ac30d454-5cad-4a4a-afa6-3ffdbc5c208b_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A5UM	TCGA-EB-A5UM-10A	Blood Derived Normal
3dd57622-4775-4a40-bccc-ba0f3fba54fc	75c4a565-3e22-46ba-b9fe-0a43b9556ebb_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A3CE	TCGA-D3-A3CE-06A	Metastatic
2bbbcb06-2b34-4a63-8922-f8084109adcd	ac6c4a85-5cac-43dc-8875-1d2e3c15f74e_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FR-A3R1	TCGA-FR-A3R1-10B	Blood Derived Normal
71f3005b-a721-445a-a25e-25892052d8c2	d542b077-131f-4177-83a5-fa68f7127c1d_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A3DJ	TCGA-BF-A3DJ-10A	Blood Derived Normal
45e97834-ed67-4dbb-9ea8-d2405025ca0a	528706e9-22d6-4a37-8e2d-2d945cd36f1f_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MT	TCGA-EE-A2MT-06A	Metastatic
b4fb02ea-8df6-4df6-835c-bf1a1e75b24f	3c5d5e61-64b7-4d2c-b2d9-8f946a7482f3_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MT	TCGA-EE-A2MT-10A	Blood Derived Normal
c38d6436-9bb4-46e3-b784-6ffd0c38dfd1	936fc6fd-3129-43c2-b102-2cbcd4e31dd2_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2M7	TCGA-EE-A2M7-06A	Metastatic
aa173fa1-47df-4a40-8964-bdea30740a16	b7a8fad9-ea8c-45ba-b6f0-3f57e7d012b9_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A551	TCGA-EB-A551-01A	Primary Tumor
a74edd2d-33b8-436b-a366-7a3debeefa80	356a2c65-0162-475a-8385-517c92be0d04_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-AAP2	TCGA-BF-AAP2-10A	Blood Derived Normal
a3aa881e-d00f-4f09-964b-9a03bb0d2376	58098074-341b-4873-895b-257de49cf264_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2A0	TCGA-EE-A2A0-10A	Blood Derived Normal
5f07bb74-e693-4347-9ba8-d1ce57c12082	98d1f8a0-a931-4bea-be45-97c735fc47cd_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MP	TCGA-EE-A2MP-10A	Blood Derived Normal
3903ca53-db39-41ab-8165-dda31be6448c	268a11d4-51a7-491c-9060-7dc559dcdb9e_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A26A	TCGA-GN-A26A-10A	Blood Derived Normal
6b2253c7-6b35-484e-b4aa-0c9aa43aff98	0ed3aa95-62f1-4b36-8e5a-21fd973e064f_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A44P	TCGA-EB-A44P-01A	Primary Tumor
fb80ab94-c08f-4fea-a58a-50d8882053ad	4473278f-ed1d-4391-b15e-498f3f90d5ce_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1IC	TCGA-DA-A1IC-10A	Blood Derived Normal
22b971b2-cd0b-493f-bede-1764c87b4fce	cda46d11-4c5f-4ebb-8507-b8d3587ec7e9_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A44P	TCGA-EB-A44P-10A	Blood Derived Normal
fbc6e01d-f336-4a0d-ba96-3603c9e2b571	7a603847-b568-4575-925b-e041d1a1cead_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-AAP1	TCGA-BF-AAP1-01A	Primary Tumor
d6de4be8-8c13-4aba-9e12-f3ffd20874ab	d583ab9a-a74e-416e-967d-97aedee476aa_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZB	TCGA-FS-A1ZB-10A	Blood Derived Normal
c0981a7b-7620-4da5-bdf0-f67d7dba21d4	7457238b-0093-49a0-8b19-f71894346253_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A265	TCGA-GN-A265-10A	Blood Derived Normal
fede42b3-9a50-4ac2-b1b2-91ed8381cb4e	4db084c7-2c0f-4dff-995a-a069e011d42c_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZB	TCGA-FS-A1ZB-06A	Metastatic
0c3b4e72-fae4-4f87-89d6-c683d077874e	1f59d036-e946-491d-bcae-847c0a470bb2_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-XV-AAZW	TCGA-XV-AAZW-01A	Primary Tumor
b96bea95-dede-4772-be6c-8fd6d4cb5f45	e5db58d8-8ae1-47b3-aa3f-cdd7a8ffcf97_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A2J6	TCGA-D3-A2J6-10A	Blood Derived Normal
72c619af-bffd-413e-b520-24d49cf8d8d7	aca5304f-5ee3-43c5-b824-5ac550e4c07b_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A1Q0	TCGA-BF-A1Q0-01A	Primary Tumor
7ceec5b3-ba76-4167-a986-86f708abfba4	bee27bc1-98f6-4819-b8af-ad2d0aaa3dce_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A264	TCGA-GN-A264-10A	Blood Derived Normal
fee421db-dc97-4b65-85f4-9c0d31b551af	372afbd2-29fe-4425-ae7f-e29e110ed8a5_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A551	TCGA-EB-A551-10A	Blood Derived Normal
98262366-e2dd-4b0f-9f7b-7ef1125c3242	507620ef-f0fc-4ac3-a7c0-ea2e36c40f77_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A3F3	TCGA-DA-A3F3-06A	Metastatic
0c86c653-13ec-4e84-9223-a8e0b36f6791	9f401771-5387-4fab-b9e5-66cc67567c07_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A1PU	TCGA-BF-A1PU-10A	Blood Derived Normal
69e76cc7-ae2c-48bb-9b52-e628f4a4af29	cdd2ea14-07c6-40f9-846a-b28daf3762e3_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MC	TCGA-EE-A2MC-10A	Blood Derived Normal
10facb30-1a77-4b31-af21-4f022f18e226	aac0230d-759f-4b2e-9904-3f7822e6b13c_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A1PU	TCGA-BF-A1PU-01A	Primary Tumor
db553142-b899-473e-bf46-eb07ac6254ec	e452bb23-83b0-4e0f-bb2d-6ddb1562b223_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A1PZ	TCGA-BF-A1PZ-01A	Primary Tumor
6171fafc-babd-473c-8162-8362b654b32b	36e999ee-96c4-47cc-865c-4eb8c9306c57_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19D	TCGA-ER-A19D-10A	Blood Derived Normal
701b256a-7ae1-4941-97d8-0e4d7313212b	b7afb900-2269-4585-be1f-a72f71499520_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19D	TCGA-ER-A19D-10A	Blood Derived Normal
37c3a983-a835-4f11-a398-5b92b0f8d56a	25d65d8b-ed75-47d6-b7f6-95cf26ccbe06_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A1PZ	TCGA-BF-A1PZ-01A	Primary Tumor
f307aa8a-db7b-4580-b07c-2046121f8e28	d9eea69f-c766-4424-93ac-f2258a949cab_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-AAP7	TCGA-BF-AAP7-01A	Primary Tumor
13901232-7ef7-4973-b4d8-d443ba142917	e5cd2522-30a3-4ca0-b342-942d98e02f97_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZP	TCGA-FS-A1ZP-10A	Blood Derived Normal
43863130-7567-459d-8259-f6b837585c67	46ecbb48-9320-47ec-8bd8-4657e1885627_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZP	TCGA-FS-A1ZP-10A	Blood Derived Normal
b6c32cd2-8d35-432a-a489-06c66db4f880	c1e54a2f-8981-4573-bf31-a22ace6a0892_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A97M	TCGA-EB-A97M-10A	Blood Derived Normal
d4f57369-9278-43bf-9405-4a9990d74f7a	5edf32d7-7e4d-42dd-90d2-eebb5d7b223b_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A3XC	TCGA-EB-A3XC-01A	Primary Tumor
b4c988d9-c039-463f-a9ce-28a244a0f183	39eeea21-766b-46a8-91ed-f2d5742ca0cb_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FR-A726	TCGA-FR-A726-01A	Primary Tumor
dd2781b0-3023-449c-bf39-a1d59882c531	97efbcb0-a948-4075-bae2-3ba633cee61f_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A82C	TCGA-EB-A82C-01A	Primary Tumor
5b445e52-c771-4064-881b-341cf2e1a0fb	cac670cd-b856-4224-aadb-b64f3062d460_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-XV-A9VZ	TCGA-XV-A9VZ-10A	Blood Derived Normal
27779383-1188-4e01-b3e7-e2e711805612	831c62d6-6877-40e8-ab52-43b18fd0f612_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A82C	TCGA-EB-A82C-10B	Blood Derived Normal
0d5c3751-bbe4-435e-8e3d-14053c5de5ee	1f8f2268-eac0-40ac-ac8d-b0472dbe6811_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-AAOX	TCGA-BF-AAOX-10A	Blood Derived Normal
513cd8a1-dddc-45a5-98b8-e5244d1fba92	a536ca41-2718-41d6-9f86-9ea43f51a3a9_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MC	TCGA-EE-A2MC-06A	Metastatic
5d82b19a-c5ff-494b-8fe2-89e87bcbc893	97955976-6f7e-4890-a478-c205eeea7277_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19Q	TCGA-ER-A19Q-10A	Blood Derived Normal
03b04ed1-478e-4b65-a1a4-e0920297cc8b	9ff91018-9d55-43be-9ae3-945caecb0cbb_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A266	TCGA-GN-A266-10A	Blood Derived Normal
201b1c90-9092-47f3-b79a-c2154b4d7dcf	b8c13292-e9bc-4d9c-94e7-21c4778b6752_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-AAP7	TCGA-BF-AAP7-10A	Blood Derived Normal
39977467-d67f-4a38-a3e1-792b9a0d9a08	564616de-9fef-436d-b3a0-5afa65276d94_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A197	TCGA-ER-A197-10A	Blood Derived Normal
b8a2adfc-3021-47e1-9a24-fe8128e6a0b7	cfd54992-fd66-4234-9468-90d1a1219520_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19A	TCGA-ER-A19A-06A	Metastatic
d6a12dc4-5c89-4f52-bc2c-c2bf4af5a898	5a3f48b0-8725-41cf-9e68-06b19612cca5_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A4IQ	TCGA-EB-A4IQ-01A	Primary Tumor
257813fc-0979-4f9f-b487-058f9263c01d	e0b954c3-aa6b-49b3-bffb-df59a87c0f2c_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-XV-A9VZ	TCGA-XV-A9VZ-01A	Primary Tumor
03c0432b-3e7b-45bd-91d6-5d0a220e2794	1731d90a-9029-43d2-8b53-8e00d6e6f0a5_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A85I	TCGA-EB-A85I-10B	Blood Derived Normal
5ae6251a-94e8-446b-830f-30556e054da6	94033a50-179f-411d-a203-5ed276b46794_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-XV-A9W5	TCGA-XV-A9W5-01A	Primary Tumor
e9a4de41-5dc6-40a7-9b50-9c3d374acafd	96f6e467-d0af-43db-bf70-9a8b714d1754_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A97M	TCGA-EB-A97M-01A	Primary Tumor
36913b5a-1377-4265-bcfc-1e3c3798459f	3d33a1e2-8ac8-4ee2-8659-2b15eb1c3949_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1IC	TCGA-DA-A1IC-06A	Metastatic
491b8395-1bc1-404f-a7aa-746c3f92be2f	b20007a8-a0fc-4c52-ae5c-d4a8a34257e1_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A5UM	TCGA-EB-A5UM-01A	Primary Tumor
89d96661-defd-434d-b266-a57388d5005a	0b042ac9-e44a-4e24-9aa6-bee460c63e0d_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A4OY	TCGA-EB-A4OY-10A	Blood Derived Normal
2aef222d-fa1b-4703-9b01-4ea591aed3b3	988c399a-c524-4854-9fb7-45ad726b0016_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-AAP4	TCGA-BF-AAP4-10A	Blood Derived Normal
66f9acf4-87af-44e7-81ec-0822daa6118e	f0ff8ef6-85b4-4241-bdf3-e5ca4549583a_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A17X	TCGA-EE-A17X-06A	Metastatic
9412e569-8cd9-43c0-9384-a5690e053071	23eaf8d3-5c75-4559-a44a-69d4b179ad3e_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-AAP4	TCGA-BF-AAP4-01A	Primary Tumor
12a58589-d436-44c6-9206-cff4db4467a0	07c8ba8d-7364-44d6-a546-5bfff1c795ba_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A3CE	TCGA-D3-A3CE-10A	Blood Derived Normal
8370541b-8a74-407a-b2e3-2d90ba287eaa	ee7b8ced-eb8f-46c1-b07f-ba34a15d8bed_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-AAP1	TCGA-BF-AAP1-10A	Blood Derived Normal
ee0f5574-1cfe-48cd-a429-98468e597075	65177afa-3353-49a3-b78c-86ee148f3122_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FR-A3R1	TCGA-FR-A3R1-01A	Primary Tumor
a733eedf-9607-4ebf-b272-c38bb0c81da4	4bb18523-e93f-4684-8b2e-acaf1e583c18_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A3DJ	TCGA-BF-A3DJ-01A	Primary Tumor
17e9f547-0406-47d7-aecf-a598e12fb50c	3f2ecbcd-5c9e-4d57-8aa5-962e2e86a83c_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2A0	TCGA-EE-A2A0-06A	Metastatic
db9d6f6d-4786-42e4-836d-330d11e952a1	dbd444a5-622c-4e3c-bfbd-15a7cd824ea8_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A29S	TCGA-EE-A29S-10A	Blood Derived Normal
2e03d05f-3e5f-491c-a2bc-e84d5473a6b8	3578d9cb-ab85-4041-9777-8a4c3ea3bdee_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A17X	TCGA-EE-A17X-10A	Blood Derived Normal
80a3d972-a04d-4b9c-807f-b6fcf97e36b6	2da18ff0-eb58-450f-8179-b903bc9c03e6_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A265	TCGA-GN-A265-06A	Metastatic
a34c72de-16f5-41f7-91e1-ba38a3d89d3f	ef7e375f-a88c-4030-acfc-d8bab223820a_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A2J6	TCGA-D3-A2J6-06A	Metastatic
4180dd95-d56f-47e5-b1ce-8867dd7ece82	d42f78db-e40d-4e83-9434-8e473ae4294a_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-XV-AAZW	TCGA-XV-AAZW-10A	Blood Derived Normal
1c6ff26b-91f2-4c20-8f10-38337b012877	24c9dee9-a8bf-4476-a041-0979e173b035_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A3XD	TCGA-EB-A3XD-10A	Blood Derived Normal
e3a39129-6451-4827-9e0a-bb93c869f589	c3ff18f0-682b-426e-9885-7dd12b1aa703_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2M7	TCGA-EE-A2M7-10A	Blood Derived Normal
4e9281e1-75ef-4b1f-986a-bbf7025bfacd	450e8eba-a3a9-4dcb-b423-e33dfcd5c34e_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A264	TCGA-GN-A264-06A	Metastatic
e536a1bc-cfae-4a1e-8681-bcb4b9f3f94b	f8c1e946-924d-4eb3-a2b4-04756b782f2c_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2M6	TCGA-EE-A2M6-10A	Blood Derived Normal
807868d7-0ad3-448a-be03-380d3b8e3f9f	653c08ea-732f-425c-9e60-6ffde367351d_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A51B	TCGA-EB-A51B-10A	Blood Derived Normal
08f660fb-7835-4fc2-8d9d-84c81f6dd4e6	bc41bd77-e955-4761-889b-4aa787cbeeca_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A51B	TCGA-EB-A51B-01A	Primary Tumor
e880ba8a-aec8-4a52-ba62-d1ae8df4b533	f0c6b540-64cf-420f-bc6c-d1ae6882d50a_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A3XD	TCGA-EB-A3XD-01A	Primary Tumor
82493a94-d47f-46f8-beb0-ae921ebdf20a	6f3c8671-1b41-4f0e-a2b6-b2756e209db9_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A1Q0	TCGA-BF-A1Q0-10A	Blood Derived Normal
e996c6d9-9d4c-4d23-9570-aeb01aa36cd5	c94f7e24-8073-4786-bfc0-c45a37d85b2f_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A1Q0	TCGA-BF-A1Q0-01A	Primary Tumor
4923a0da-1ef4-4b57-9ea2-5a4da1b5c9e1	f0a92aec-2c16-4b97-85b4-019d30c9efc9_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A1Q0	TCGA-BF-A1Q0-10A	Blood Derived Normal
10ce0d8c-ccdf-4dc3-9383-dc13526eeb69	92355bc5-24c5-4e1a-93eb-b346d169868f_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A4OZ	TCGA-EB-A4OZ-10A	Blood Derived Normal
8e7c5421-1582-4079-8e13-e3575c245c84	d2393dd6-8ce3-42d4-bd36-27fef8f4f170_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZE	TCGA-FS-A1ZE-10A	Blood Derived Normal
cf6d9524-7184-4502-8b0c-087d8419747b	16d2cc2b-3d7c-4180-8ae2-b8a977064ce6_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZJ	TCGA-FS-A1ZJ-06A	Metastatic
925e01bb-fd09-4461-9771-5756076c9b4b	9c1427b0-b112-4bb7-89b3-27934f92e077_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19T	TCGA-ER-A19T-01A	Primary Tumor
4f9fcfba-fe82-4afd-bf0a-96acf8eefc25	fa2ee471-5348-4ed3-a421-f188d6fa00c0_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZS	TCGA-FS-A1ZS-06A	Metastatic
2cb29d01-c094-48be-934c-6b98295dd785	2bab4819-3bc4-4970-ad50-71c1977724ca_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZS	TCGA-FS-A1ZS-10A	Blood Derived Normal
ac821f48-d9f1-4038-a19a-db25cc5f6289	1f0b2c4c-7a6e-462e-b67d-a81771f77fe0_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-HR-A2OH	TCGA-HR-A2OH-10A	Blood Derived Normal
b711f5d0-9166-44ac-9b5e-45939ddc07a5	cc15f1d0-36e1-44e6-8fee-0a6deb3fa407_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-HR-A2OH	TCGA-HR-A2OH-06A	Metastatic
fd9958e3-1b83-4279-9975-72b3762bb436	0ef2ba62-bd6b-4934-9496-532c291ee0d0_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A24C	TCGA-EB-A24C-10A	Blood Derived Normal
c243e088-c053-47ae-baa7-c70bd9ec6fd5	b0b91e42-b5a5-4f4c-89d3-75c234b664b2_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A3XF	TCGA-EB-A3XF-10A	Blood Derived Normal
9c97daa9-d4ba-4e08-af8b-03edc74fd7a5	5d27b80e-c27e-47b3-9689-63224b08c95b_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZH	TCGA-FS-A1ZH-10A	Blood Derived Normal
1df4d394-6b0b-4641-be76-1d278adce7d1	63c72f1c-4a39-4e59-b615-1809b196a2c8_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D9-A148	TCGA-D9-A148-06A	Metastatic
ee946de2-7365-417f-a84d-2baa7959056f	b036b9bb-f047-427a-bd1f-7bdec7c15002_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D9-A148	TCGA-D9-A148-10A	Blood Derived Normal
520be164-0a4c-4ed4-89a4-0677d3a71b65	3a3f2b88-9e3a-4b69-99e2-d6b98c5f465a_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZF	TCGA-FS-A1ZF-10A	Blood Derived Normal
ab080b3a-df65-4bb4-931a-a483eaa097a1	e694c1a2-86f0-43d0-95cc-4cfaf0b04060_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19T	TCGA-ER-A19T-10A	Blood Derived Normal
3f8063ce-bb9b-4340-8e3d-62925eb9fff2	ffe107b9-1019-47d7-90dc-3900385015a8_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A3C8	TCGA-D3-A3C8-10A	Blood Derived Normal
9b6faa98-4c68-4a95-9675-666a4246e7cb	d1942d67-3c90-474e-9164-e76ddf9e335a_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19T	TCGA-ER-A19T-01A	Primary Tumor
06da2583-83c9-4537-988d-a1c17db59537	61178f55-37d8-4c86-b1f3-3480d4f7a494_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A3ES	TCGA-ER-A3ES-10A	Blood Derived Normal
7c15259c-bbe2-4962-80ce-f01fa723ca3a	69b15a85-af40-4fda-af0a-e71fbbdfa7b6_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19T	TCGA-ER-A19T-10A	Blood Derived Normal
c29c15c8-e29d-4326-9b16-938fc710284e	f088e04c-d72e-43e4-acbf-bbf455866244_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A3C8	TCGA-D3-A3C8-06A	Metastatic
6500aa33-0dcd-43d3-aff2-47ac5ae38d52	238f6b9d-5469-4510-8fad-6c83d7652dfe_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A2NC	TCGA-ER-A2NC-10A	Blood Derived Normal
493fbc97-06c5-41d2-86f8-da5c96611b05	7d63e49d-b427-499d-834a-d78b54b5713f_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A2NC	TCGA-ER-A2NC-06A	Metastatic
9fd9d5d8-a13b-4ac2-8dd3-347acfd68e10	73914542-306e-4dfb-a6d2-538baa7344f2_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A3ES	TCGA-ER-A3ES-06A	Metastatic
15d5eb6d-7e3d-48f1-ba2e-6a6435b3652a	2399ab13-abfa-480e-9fda-7947edc420be_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A262	TCGA-GN-A262-06A	Metastatic
3beb7d3a-a4ac-41de-a07e-5cffbe09377f	eb8c867e-d2da-48c7-bae7-5aea6d9aaf1d_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A262	TCGA-GN-A262-10A	Blood Derived Normal
